id,class
208431,spiral
208474,spiral
208659,spiral
208686,spiral
208787,spiral
208903,spiral
208927,spiral
208929,smooth
209065,smooth
209112,smooth
209150,smooth
209192,spiral
209225,smooth
209240,spiral
209265,smooth
209273,spiral
209407,spiral
209434,smooth
209457,spiral
209493,spiral
209536,spiral
209575,spiral
209641,spiral
209657,spiral
209789,spiral
209806,spiral
209826,spiral
209834,smooth
209858,spiral
209936,spiral
209984,smooth
210003,smooth
210081,spiral
210094,smooth
210108,spiral
210215,smooth
210228,spiral
210232,smooth
210247,smooth
210270,spiral
210372,smooth
210465,smooth
210562,spiral
210574,smooth
210583,spiral
210721,smooth
210745,smooth
210756,smooth
210760,spiral
210776,spiral
210803,spiral
210901,spiral
210994,smooth
211007,spiral
211031,spiral
211143,spiral
211275,spiral
211294,smooth
211311,smooth
211370,smooth
211437,spiral
211504,spiral
211598,spiral
211603,smooth
211608,smooth
211628,smooth
211641,smooth
211643,spiral
211666,spiral
211677,spiral
211794,spiral
211942,spiral
211966,spiral
211973,spiral
212073,smooth
212151,spiral
212161,spiral
212229,smooth
212239,spiral
212288,spiral
212399,smooth
212409,spiral
212497,smooth
212559,smooth
212610,smooth
212795,smooth
212849,smooth
212886,spiral
213190,smooth
213286,smooth
213295,smooth
213331,spiral
213477,spiral
213602,spiral
213606,smooth
213633,spiral
213747,spiral
213767,smooth
213840,spiral
213949,spiral
214007,spiral
214148,spiral
214392,smooth
214474,spiral
214554,smooth
214624,smooth
214708,spiral
214718,spiral
214743,smooth
214751,spiral
214833,spiral
214851,smooth
214878,spiral
214884,spiral
214941,smooth
214969,smooth
215084,spiral
215108,smooth
215112,spiral
215152,smooth
215163,smooth
215181,spiral
215292,spiral
215297,spiral
215332,smooth
215427,spiral
215773,smooth
215779,smooth
215828,smooth
216021,spiral
216032,spiral
216107,smooth
216113,smooth
216217,spiral
216339,spiral
216343,smooth
216443,smooth
216501,spiral
216614,spiral
216706,smooth
216754,smooth
216766,spiral
216929,spiral
216940,spiral
217003,smooth
217034,spiral
217169,smooth
217179,smooth
217293,spiral
217454,spiral
217502,spiral
217771,spiral
217779,spiral
217795,spiral
217826,smooth
217834,spiral
217843,smooth
217856,smooth
217914,spiral
217915,spiral
217966,spiral
217984,smooth
218139,smooth
218190,smooth
218238,smooth
218268,spiral
218281,smooth
218299,smooth
218377,spiral
218446,spiral
218483,spiral
218493,spiral
218509,spiral
218573,spiral
218583,smooth
218587,smooth
218594,spiral
218616,smooth
218643,spiral
218669,smooth
218701,spiral
218707,spiral
218735,smooth
218736,spiral
218832,smooth
218858,spiral
219037,spiral
219045,smooth
219144,smooth
219153,smooth
219161,spiral
219184,spiral
219187,smooth
219191,smooth
219319,spiral
219431,spiral
219495,smooth
219546,smooth
219595,smooth
219624,smooth
219625,spiral
219781,spiral
219836,spiral
219917,spiral
219963,spiral
220070,smooth
220148,spiral
220171,spiral
220181,smooth
220379,smooth
220401,smooth
220490,spiral
220530,smooth
220599,smooth
220622,smooth
220629,spiral
220657,smooth
220659,smooth
220677,spiral
220727,spiral
220758,smooth
220783,smooth
220787,spiral
220802,spiral
220833,spiral
220851,smooth
220861,smooth
220893,smooth
220908,smooth
220920,smooth
220942,spiral
220954,smooth
220966,smooth
220972,spiral
221039,spiral
221044,spiral
221052,spiral
221102,smooth
221172,spiral
221196,spiral
221377,spiral
221470,smooth
221497,spiral
221517,smooth
221541,spiral
221555,spiral
221714,spiral
221778,spiral
221902,smooth
222070,smooth
222095,spiral
222158,spiral
222208,spiral
222271,smooth
222276,smooth
222332,smooth
222336,spiral
222344,spiral
222387,spiral
222505,smooth
222563,spiral
222957,spiral
223113,smooth
223166,smooth
223181,smooth
223199,smooth
223236,smooth
223330,spiral
223340,smooth
223636,spiral
223668,spiral
223669,smooth
223958,smooth
224004,smooth
224214,smooth
224280,spiral
224314,spiral
224382,spiral
224405,smooth
224455,smooth
224516,smooth
224536,smooth
224580,smooth
224598,smooth
224650,smooth
224661,smooth
224689,spiral
224721,smooth
224724,smooth
224768,spiral
225025,spiral
225053,smooth
225076,spiral
225111,spiral
225160,spiral
225327,smooth
225564,spiral
225587,spiral
225648,spiral
225760,smooth
226020,smooth
226030,spiral
226136,smooth
226183,smooth
226277,spiral
226375,spiral
226389,smooth
226421,smooth
226424,spiral
226427,smooth
226438,spiral
226487,spiral
226515,smooth
226553,smooth
226639,spiral
226669,smooth
226728,smooth
226860,smooth
226950,smooth
226957,spiral
226994,spiral
227170,smooth
227311,spiral
227377,spiral
227454,smooth
227460,spiral
227538,spiral
227634,smooth
227732,spiral
227781,smooth
227821,spiral
227909,spiral
228000,smooth
228168,smooth
228197,spiral
228206,smooth
228209,spiral
228257,spiral
228294,smooth
228313,smooth
228317,spiral
228321,smooth
228474,smooth
228519,smooth
228539,smooth
228551,smooth
228556,spiral
228558,smooth
228559,spiral
228751,smooth
228806,spiral
228854,spiral
228944,spiral
229080,spiral
229201,spiral
229218,spiral
229298,smooth
229305,spiral
229330,smooth
229365,spiral
229403,smooth
229420,smooth
229431,spiral
229434,spiral
229459,spiral
229585,spiral
229602,spiral
229610,spiral
229621,spiral
229725,smooth
229778,smooth
229821,smooth
229832,smooth
229884,spiral
229936,smooth
230141,spiral
230150,spiral
230170,spiral
230350,spiral
230471,smooth
230500,spiral
230501,spiral
231096,spiral
231103,spiral
231232,spiral
231266,smooth
231410,spiral
231511,spiral
231560,smooth
231719,smooth
231784,smooth
231874,smooth
231884,smooth
231925,smooth
232031,smooth
232077,smooth
232145,smooth
232245,spiral
232286,smooth
232300,smooth
232411,spiral
232432,spiral
232467,spiral
232484,smooth
232490,spiral
232582,spiral
232628,spiral
232631,spiral
232766,spiral
232788,spiral
232843,smooth
232857,smooth
232935,spiral
232956,spiral
232957,smooth
233050,spiral
233081,spiral
233098,smooth
233112,smooth
233139,smooth
233146,spiral
233159,smooth
233179,smooth
233198,spiral
233208,spiral
233269,spiral
233300,spiral
233333,smooth
233410,spiral
233605,smooth
233622,spiral
233707,smooth
233784,smooth
233822,spiral
233906,spiral
233922,smooth
233935,spiral
234118,spiral
234140,spiral
234169,spiral
234378,smooth
234506,smooth
234530,smooth
234569,spiral
234638,spiral
234659,smooth
234689,spiral
234705,smooth
234839,smooth
234904,smooth
234984,smooth
235053,smooth
235079,smooth
235295,spiral
235306,smooth
235460,spiral
235499,spiral
235603,smooth
235660,smooth
235800,spiral
235986,smooth
236162,spiral
236170,smooth
236214,spiral
236250,smooth
236342,spiral
236345,spiral
236394,spiral
236485,spiral
236508,smooth
236552,smooth
236587,smooth
236606,spiral
236738,spiral
236744,spiral
236775,smooth
236908,smooth
236913,spiral
236979,smooth
237018,smooth
237046,spiral
237065,spiral
237147,spiral
237182,spiral
237185,smooth
237223,spiral
237291,spiral
237308,spiral
237382,smooth
237389,smooth
237653,spiral
237830,smooth
237851,spiral
237993,smooth
238006,smooth
238062,spiral
238211,smooth
238247,smooth
238280,spiral
238372,spiral
238452,smooth
238617,smooth
238656,spiral
238673,smooth
238705,spiral
238789,smooth
238795,spiral
238802,smooth
238810,spiral
238867,smooth
238878,spiral
239095,spiral
239424,spiral
239463,spiral
239507,spiral
239710,smooth
239733,smooth
239776,spiral
239784,smooth
239843,spiral
239901,spiral
239908,spiral
239937,smooth
239945,smooth
240064,smooth
240084,smooth
240098,spiral
240116,spiral
240256,smooth
240445,smooth
240671,spiral
240751,spiral
240889,smooth
240944,spiral
240984,smooth
241068,spiral
241167,smooth
241300,spiral
241331,smooth
241516,spiral
241563,smooth
241747,spiral
241955,spiral
242029,spiral
242116,smooth
242140,spiral
242141,smooth
242214,smooth
242376,smooth
242424,smooth
242496,smooth
242498,spiral
242534,smooth
242550,smooth
242607,spiral
242710,spiral
242712,smooth
242739,spiral
242839,smooth
242913,spiral
242925,smooth
243019,spiral
243024,spiral
243145,spiral
243157,spiral
243201,spiral
243207,smooth
243259,spiral
243271,smooth
243330,smooth
243336,smooth
243369,spiral
243418,spiral
243483,smooth
243519,spiral
243538,spiral
243661,spiral
243667,spiral
243797,smooth
243868,smooth
243869,spiral
243888,smooth
243894,spiral
243939,smooth
243950,spiral
244157,smooth
244192,smooth
244228,spiral
244361,smooth
244369,smooth
244523,spiral
244641,smooth
244665,smooth
244677,spiral
244691,smooth
244724,smooth
244763,smooth
244845,smooth
244983,spiral
245052,smooth
245108,smooth
245110,smooth
245129,smooth
245234,spiral
245249,spiral
245275,smooth
245304,smooth
245323,spiral
245347,spiral
245397,spiral
245515,spiral
245531,spiral
245567,smooth
245629,smooth
245690,spiral
245728,spiral
245748,spiral
245773,spiral
245835,smooth
245948,smooth
245977,spiral
246214,spiral
246232,smooth
246300,smooth
246340,spiral
246347,spiral
246351,spiral
246372,spiral
246379,spiral
246476,spiral
246504,spiral
246556,smooth
246598,smooth
246658,smooth
246739,spiral
246763,smooth
246785,spiral
246835,spiral
246866,spiral
246909,spiral
246971,smooth
247037,spiral
247122,spiral
247201,spiral
247230,spiral
247310,spiral
247390,spiral
247473,smooth
247569,smooth
247582,smooth
247610,smooth
247659,spiral
247660,smooth
247692,smooth
247783,smooth
247817,spiral
248103,spiral
248160,smooth
248199,smooth
248209,smooth
248228,spiral
248245,smooth
248260,spiral
248308,spiral
248516,smooth
248538,spiral
248566,smooth
248569,smooth
248570,smooth
248586,smooth
248602,smooth
248685,spiral
248686,smooth
248721,spiral
248722,spiral
248738,spiral
248792,spiral
248808,spiral
248829,spiral
248841,spiral
248877,spiral
248942,smooth
248978,smooth
249000,spiral
249056,smooth
249060,smooth
249273,spiral
249292,spiral
249344,spiral
249346,spiral
249382,smooth
249498,spiral
249504,smooth
249530,spiral
249550,spiral
249629,spiral
249677,spiral
249706,spiral
249774,smooth
249825,smooth
249838,smooth
250067,spiral
250143,smooth
250209,smooth
250239,spiral
250250,spiral
250520,smooth
250526,spiral
250618,smooth
250629,spiral
250671,smooth
250704,spiral
250880,spiral
250940,smooth
250958,smooth
250967,smooth
251081,smooth
251139,spiral
251197,spiral
251305,smooth
251469,spiral
251517,smooth
251544,spiral
251630,spiral
251650,smooth
251660,spiral
251803,smooth
251841,spiral
251898,spiral
251918,spiral
252023,spiral
252083,spiral
252128,spiral
252132,smooth
252292,smooth
252319,spiral
252353,spiral
252357,spiral
252388,spiral
252443,smooth
252478,smooth
252538,smooth
252576,spiral
252631,spiral
252728,smooth
252786,smooth
252840,spiral
252854,smooth
253006,smooth
253030,spiral
253033,spiral
253086,smooth
253088,spiral
253221,smooth
253231,smooth
253249,spiral
253330,smooth
253423,spiral
253487,smooth
253500,smooth
253548,smooth
253595,spiral
253603,spiral
253618,smooth
253637,smooth
253660,smooth
253668,spiral
253670,spiral
253822,spiral
253957,spiral
253963,spiral
253965,spiral
254118,smooth
254190,spiral
254202,smooth
254225,smooth
254239,spiral
254345,smooth
254389,smooth
254393,smooth
254614,smooth
254695,smooth
254773,spiral
254825,smooth
254959,smooth
255042,spiral
255163,smooth
255311,smooth
255337,smooth
255407,spiral
255438,smooth
255443,smooth
255455,smooth
255469,smooth
255536,spiral
255538,smooth
255637,spiral
255646,spiral
255681,spiral
255729,smooth
255771,spiral
255917,smooth
255928,spiral
255961,smooth
256123,spiral
256141,smooth
256151,smooth
256192,smooth
256208,spiral
256214,smooth
256324,spiral
256346,smooth
256376,spiral
256383,spiral
256394,spiral
256509,spiral
256510,spiral
256603,spiral
256631,smooth
256698,spiral
256749,smooth
256809,spiral
256847,smooth
256947,spiral
257076,smooth
257192,spiral
257193,spiral
257224,spiral
257285,spiral
257296,spiral
257327,smooth
257447,spiral
257471,smooth
257475,spiral
257490,smooth
257627,smooth
257645,spiral
257695,smooth
257708,smooth
257718,spiral
257724,smooth
257900,spiral
257944,smooth
257953,smooth
257992,spiral
258026,smooth
258162,smooth
258179,spiral
258301,spiral
258324,smooth
258374,spiral
258404,smooth
258491,smooth
258519,spiral
258576,spiral
258646,spiral
258651,spiral
258701,spiral
258735,smooth
258736,spiral
258745,smooth
258848,spiral
258958,spiral
258988,smooth
259005,smooth
259016,spiral
259032,spiral
259228,smooth
259237,spiral
259276,spiral
259416,smooth
259439,spiral
259447,spiral
259489,smooth
259492,spiral
259531,smooth
259541,smooth
259558,smooth
259679,spiral
259687,smooth
259693,spiral
259725,spiral
259731,spiral
259845,spiral
259973,spiral
260077,spiral
260228,smooth
260268,smooth
260287,spiral
260301,spiral
260311,smooth
260317,smooth
260342,smooth
260438,smooth
260554,spiral
260821,smooth
260855,smooth
260893,spiral
260977,spiral
261049,smooth
261163,smooth
261225,smooth
261294,spiral
261311,smooth
261313,spiral
261316,smooth
261333,spiral
261356,spiral
261414,smooth
261456,smooth
261497,smooth
261506,smooth
261603,spiral
261667,smooth
261699,smooth
261735,spiral
261830,smooth
261868,spiral
262006,spiral
262140,smooth
262200,spiral
262413,smooth
262454,smooth
262527,smooth
262580,smooth
262614,smooth
262671,spiral
262672,smooth
262766,spiral
262833,smooth
262895,smooth
263013,smooth
263017,spiral
263047,smooth
263110,spiral
263124,spiral
263144,spiral
263310,smooth
263489,spiral
263583,spiral
263758,spiral
263861,smooth
263993,spiral
264010,spiral
264175,smooth
264196,spiral
264210,spiral
264213,smooth
264218,smooth
264286,smooth
264441,spiral
264541,spiral
264565,smooth
264612,smooth
264675,spiral
264706,smooth
264734,smooth
264748,spiral
264837,spiral
264853,smooth
264941,smooth
265087,spiral
265111,smooth
265154,smooth
265234,smooth
265239,smooth
265305,spiral
265353,spiral
265480,spiral
265539,spiral
265598,smooth
265629,smooth
265734,smooth
265826,spiral
265833,smooth
265902,smooth
265949,spiral
266032,spiral
266166,spiral
266331,smooth
266335,smooth
266377,spiral
266389,smooth
266410,spiral
266449,spiral
266461,spiral
266514,spiral
266537,spiral
266606,smooth
266613,smooth
266633,smooth
266700,smooth
266751,smooth
266859,spiral
266874,smooth
266884,smooth
266920,spiral
266930,smooth
266981,spiral
267006,spiral
267016,smooth
267105,spiral
267293,smooth
267430,smooth
267579,smooth
267631,smooth
267783,smooth
267802,spiral
267876,spiral
267934,spiral
267936,spiral
268144,smooth
268207,smooth
268219,spiral
268263,spiral
268278,smooth
268353,spiral
268388,smooth
268519,spiral
268531,spiral
268532,spiral
268542,spiral
268659,smooth
268672,spiral
268697,smooth
268712,spiral
268802,smooth
268859,spiral
268866,spiral
269013,spiral
269051,spiral
269074,spiral
269105,spiral
269209,smooth
269224,smooth
269261,spiral
269266,smooth
269287,smooth
269377,spiral
269383,smooth
269535,spiral
269555,spiral
269655,spiral
269665,spiral
269734,smooth
269736,spiral
269751,smooth
269969,smooth
270004,smooth
270091,spiral
270149,spiral
270259,spiral
270279,smooth
270431,smooth
270478,smooth
270494,smooth
270766,smooth
270785,spiral
270787,spiral
270848,spiral
270943,spiral
271024,smooth
271026,spiral
271087,smooth
271112,smooth
271163,smooth
271228,spiral
271292,spiral
271310,smooth
271342,smooth
271409,smooth
271441,spiral
271466,smooth
271587,spiral
271616,spiral
271663,spiral
271848,spiral
271900,smooth
271925,spiral
271932,smooth
271982,spiral
272002,spiral
272005,spiral
272059,spiral
272215,spiral
272351,smooth
272353,spiral
272500,smooth
272541,spiral
272633,smooth
272641,spiral
272712,smooth
272744,smooth
272807,smooth
272946,spiral
273026,spiral
273093,smooth
273100,spiral
273118,spiral
273231,spiral
273244,smooth
273278,spiral
273329,smooth
273367,smooth
273378,spiral
273469,spiral
273558,smooth
273607,smooth
273618,smooth
273639,smooth
273724,spiral
273812,spiral
273842,spiral
273848,smooth
273898,smooth
273991,smooth
274066,spiral
274250,spiral
274308,spiral
274326,smooth
274362,spiral
274398,spiral
274515,smooth
274574,smooth
274606,smooth
274636,smooth
274653,spiral
274663,smooth
274721,smooth
274739,smooth
274785,smooth
274931,spiral
274957,smooth
275005,spiral
275043,spiral
275132,spiral
275148,smooth
275179,smooth
275242,spiral
275284,smooth
275329,spiral
275339,spiral
275437,smooth
275479,spiral
275592,smooth
275714,smooth
275891,smooth
275936,smooth
275941,smooth
275944,smooth
275980,spiral
275992,spiral
276024,spiral
276197,smooth
276378,spiral
276379,smooth
276434,spiral
276609,spiral
276612,spiral
276626,spiral
276642,smooth
276648,smooth
276755,spiral
276831,smooth
276839,spiral
276861,smooth
276910,smooth
276983,spiral
277004,spiral
277011,smooth
277016,spiral
277026,smooth
277041,smooth
277061,smooth
277067,spiral
277162,smooth
277296,spiral
277311,spiral
277347,spiral
277440,spiral
277476,spiral
277533,smooth
277562,spiral
277623,spiral
277720,spiral
277730,spiral
277808,smooth
277878,spiral
277894,spiral
277943,spiral
277977,spiral
277994,smooth
278038,smooth
278113,spiral
278123,smooth
278242,spiral
278245,smooth
278311,spiral
278481,smooth
278496,spiral
278509,spiral
278582,spiral
278604,smooth
278622,smooth
278648,spiral
278691,smooth
278702,spiral
278734,spiral
278746,spiral
278816,spiral
278886,spiral
278905,smooth
279053,spiral
279149,spiral
279159,spiral
279231,smooth
